publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2022p632462,earthquake,2022-08-23T00:16:01.124Z,2022-09-07T01:41:30.450Z,176.8954468,-37.32783127,2.999650848,76.80413818,MLv,,LOCSAT,confirmed,manual,iasp91,21,17,18,0.8246409893,235.5384979,0.790341171,0.1740590666
2022p632448,earthquake,2022-08-23T00:08:28.169Z,2022-08-23T00:42:14.452Z,176.0684357,-38.62923431,2.065359346,4.123705864,M,,LOCSAT,confirmed,manual,iasp91,19,14,9,0.02005216852,99.51664972,0.3396035253,0
2022p632385,earthquake,2022-08-22T23:35:03.120Z,2022-08-22T23:36:42.948Z,177.5628357,-38.87390518,2.074805018,22.79839134,M,,LOCSAT,confirmed,manual,iasp91,20,13,6,0.1710771769,81.84907532,0.2584288087,0
2022p632350,earthquake,2022-08-22T23:15:54.875Z,2022-08-22T23:25:18.631Z,175.8695831,-38.59925842,2.210225864,131.6496582,MLv,,LOCSAT,confirmed,manual,iasp91,11,9,2,0.8008099198,240.4318542,0.6160440054,0.6649076996
2022p632291,earthquake,2022-08-22T22:43:46.078Z,2022-09-07T01:05:25.791Z,-178.723053,-33.60769272,4.069353038,100,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,12,4,4.803937912,353.1077728,0.7045935798,0.1917631722
2022p632229,earthquake,2022-08-22T22:11:46.834Z,2022-08-22T22:27:52.341Z,175.9603271,-38.82262421,1.526250003,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,13,6,0.1533236206,64.25442886,0.1866818995,0.1688058328
2022p632036,earthquake,2022-08-22T20:28:54.883Z,2022-09-07T01:01:54.033Z,168.807251,-44.53429413,2.927955099,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,13,4,0.2884005904,100.816925,0.4754434663,0.01062370915
2022p631869,earthquake,2022-08-22T19:00:04.610Z,2022-08-22T19:02:31.103Z,177.9907074,-37.85150528,2.203108116,28.09255981,MLv,,LOCSAT,confirmed,manual,iasp91,19,11,7,0.1903847903,101.0917397,0.2791569213,0.3970309001
2022p631823,earthquake,2022-08-22T18:35:47.382Z,2022-08-22T18:40:54.684Z,178.1349487,-38.23595428,1.644193872,21.53813362,M,,LOCSAT,confirmed,manual,iasp91,19,12,3,0.1353706419,136.5850544,0.4443802865,0
2022p631752,earthquake,2022-08-22T17:57:16.374Z,2022-08-22T18:43:24.390Z,179.1594391,-37.1116066,2.297341505,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,11,3,0.9218062162,329.3731995,0.2786466338,0
2022p631667,earthquake,2022-08-22T17:12:33.179Z,2022-09-07T01:00:10.647Z,179.8047028,-37.70171738,3.254927322,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,36,26,18,0.9968373775,290.7641754,0.4260508486,0.1200157457
2022p631661,earthquake,2022-08-22T17:09:01.928Z,2022-08-22T17:13:15.101Z,178.6339417,-38.69192505,2.172960156,23.36465645,MLv,,LOCSAT,confirmed,manual,iasp91,26,21,6,0.3936012685,256.3906403,0.3198461245,0.1692135074
2022p631611,earthquake,2022-08-22T16:42:39.630Z,2022-09-07T00:57:20.309Z,179.7384644,-37.74032211,3.620952116,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,19,38,1.051671982,289.9061432,0.4406112987,0.1707873895
2022p631582,earthquake,2022-08-22T16:27:05.791Z,2022-08-22T16:34:40.018Z,176.0541229,-38.63092041,1.91071462,3.895525694,MLv,,LOCSAT,confirmed,manual,iasp91,26,18,9,0.01558821462,75.85774231,0.3459641359,0.1421788511
2022p631577,not locatable,2022-08-22T16:24:34.046Z,2022-08-22T16:37:24.878Z,176.0294735,-38.62840507,1.706389203,5.1171875,M,,NonLinLoc,,automatic,nz3drx,13,13,8,0.005173999437,77.93986412,0.9025057255,0
2022p631568,earthquake,2022-08-22T16:19:45.935Z,2022-08-22T16:24:47.890Z,177.1990662,-38.31435394,1.109177335,33.86346054,MLv,,LOCSAT,confirmed,manual,iasp91,17,11,4,0.08854630589,99.01548386,0.8922058293,0.2280768632
2022p631552,earthquake,2022-08-22T16:11:26.084Z,2022-08-29T02:48:49.718Z,176.0642548,-38.63240433,2.184993319,3.008019924,MLv,,LOCSAT,confirmed,manual,iasp91,20,16,9,0.02306509577,60.18166733,0.5178104024,0.4126705272
2022p631549,earthquake,2022-08-22T16:09:29.041Z,2022-09-07T00:50:56.991Z,176.078598,-38.65023422,2.056530138,8.299780846,MLv,,LOCSAT,confirmed,manual,iasp91,16,10,18,0.03707410395,81.68285751,0.5207409155,0.1799339893
2022p631541,earthquake,2022-08-22T16:05:02.892Z,2022-08-22T16:24:33.194Z,178.5241852,-38.55561447,2.236366066,24.22017097,MLv,,LOCSAT,confirmed,manual,iasp91,21,11,7,0.2586012781,241.4460449,0.5197150607,0.2493039295
2022p631537,earthquake,2022-08-22T16:03:22.789Z,2022-08-22T16:12:11.043Z,177.1869812,-38.34735107,2.104558789,30.26622009,MLv,,LOCSAT,confirmed,manual,iasp91,31,25,13,0.1063959301,47.90344715,0.6692105986,0.2367617225
2022p631476,earthquake,2022-08-22T15:30:33.647Z,2022-08-22T15:36:23.366Z,173.9163513,-40.38333511,1.870840475,84.75457764,MLv,,LOCSAT,confirmed,manual,iasp91,31,23,3,0.4179605544,115.7798507,0.4754429747,0.3760423445
2022p631465,earthquake,2022-08-22T15:25:43.611Z,2022-08-22T15:51:44.144Z,175.6991272,-39.49661636,0.6851998192,11.19894218,MLv,,LOCSAT,confirmed,manual,iasp91,21,13,2,0.1866820455,213.5782547,0.2293591593,0.2687150432
2022p631431,earthquake,2022-08-22T15:06:38.820Z,2022-08-22T15:10:34.504Z,167.5876617,-44.97686386,2.045071405,80.92588806,MLv,,LOCSAT,confirmed,manual,iasp91,26,19,4,0.3875869513,186.5628052,0.551236342,0.2455773199
2022p631398,earthquake,2022-08-22T14:48:53.538Z,2022-08-22T15:09:01.492Z,175.4195709,-40.89746475,2.360642078,17.3250885,MLv,,LOCSAT,confirmed,manual,iasp91,50,30,17,0.07240948081,48.23699951,0.3856165606,0.1949461378
2022p631386,earthquake,2022-08-22T14:42:38.640Z,2022-08-22T15:04:09.790Z,176.2167969,-38.50001526,1.856832071,38.80607986,MLv,,LOCSAT,confirmed,manual,iasp91,25,19,5,0.3683040142,206.3335915,0.5258477108,0.5529247767
2022p631384,earthquake,2022-08-22T14:41:41.134Z,2022-08-22T15:06:25.939Z,175.4208069,-40.89011383,1.964454392,18.01978874,MLv,,LOCSAT,confirmed,manual,iasp91,35,21,9,0.07183913141,96.60174942,0.3758084918,0.1865896067
2022p631358,earthquake,2022-08-22T14:27:35.851Z,2022-08-22T14:59:49.138Z,177.8281708,-38.91976166,2.221115652,23.76060104,MLv,,LOCSAT,confirmed,manual,iasp91,21,12,5,0.04308605567,91.87340248,0.3052245577,0.9414489517
2022p631332,earthquake,2022-08-22T14:14:05.798Z,2022-08-22T14:17:10.544Z,175.3386536,-39.22967529,1.243125943,15.6750021,MLv,,LOCSAT,confirmed,manual,iasp91,29,20,7,0.05982857198,75.53129578,0.392793394,0.1411281828
2022p631272,earthquake,2022-08-22T13:41:59.859Z,2022-08-22T14:55:56.093Z,176.1429443,-38.10607529,2.194300063,128.9840393,MLv,,LOCSAT,confirmed,manual,iasp91,29,24,4,0.5260907412,89.44267273,0.4927370948,0.2523290122
2022p631249,earthquake,2022-08-22T13:29:49.605Z,2022-08-22T13:41:09.612Z,176.0546265,-38.59681702,1.611820926,6.059815884,MLv,,LOCSAT,confirmed,manual,iasp91,19,14,6,0.03729582578,72.83798218,0.3464744965,0.4555661143
2022p631239,earthquake,2022-08-22T13:24:42.581Z,2022-08-22T13:45:56.393Z,173.951828,-41.88578796,1.28886586,9.413368225,MLv,,LOCSAT,confirmed,manual,iasp91,25,18,2,0.07325554639,107.2895508,0.2751151668,0.4986851024
2022p631179,earthquake,2022-08-22T12:52:37.236Z,2022-08-22T13:38:38.355Z,176.3511658,-40.11469269,1.169045529,39.14888763,MLv,,LOCSAT,confirmed,manual,iasp91,29,16,6,0.08509558439,49.42956543,0.4965451432,0.3251165641
2022p631151,earthquake,2022-08-22T12:37:29.240Z,2022-08-22T13:36:05.238Z,176.109848,-37.96668625,1.915460496,174.3602753,MLv,,LOCSAT,confirmed,manual,iasp91,20,13,5,0.8419191837,236.1416473,0.528381064,0.1182187654
2022p631063,earthquake,2022-08-22T11:50:32.156Z,2022-09-07T00:44:02.730Z,173.1716309,-40.87889099,3.538852744,119.7261353,MLv,,LOCSAT,confirmed,manual,iasp91,44,31,53,0.2223452032,102.551445,0.5170947741,0.2105536835
2022p631060,earthquake,2022-08-22T11:49:25.684Z,2022-08-22T13:32:09.947Z,175.7495422,-40.9169693,1.87146692,20.69844246,MLv,,LOCSAT,confirmed,manual,iasp91,38,22,9,0.08398094773,61.71870422,0.332625925,0.1868752479
2022p631021,earthquake,2022-08-22T11:28:22.885Z,2022-09-07T00:38:01.852Z,166.9950409,-45.45709991,2.812220377,40.30791092,MLv,,LOCSAT,confirmed,manual,iasp91,25,15,4,0.1118046939,153.7543182,0.4187753119,0.5031877559
2022p630914,earthquake,2022-08-22T10:31:13.338Z,2022-08-22T10:41:13.672Z,173.5454254,-40.29908752,1.820435587,156.8403015,MLv,,LOCSAT,confirmed,manual,iasp91,29,17,5,0.5781698823,149.1403503,0.8121325531,0.02168050088
2022p630856,earthquake,2022-08-22T10:00:10.191Z,2022-08-22T10:03:16.183Z,171.6405334,-42.76368332,1.562053534,2.720251799,M,,LOCSAT,confirmed,manual,iasp91,18,13,1,0.1289308369,80.29456711,0.4808047308,0
2022p630841,earthquake,2022-08-22T09:52:37.077Z,2022-08-22T09:57:12.659Z,175.8904572,-38.19243622,1.506641447,166.3927307,M,,LOCSAT,confirmed,manual,iasp91,19,17,1,0.7620871067,254.6890717,0.9495319594,0
2022p630775,earthquake,2022-08-22T09:17:09.031Z,2022-09-07T00:34:48.500Z,177.7515259,-37.4865303,3.894227562,31.45641327,MLv,,LOCSAT,confirmed,manual,iasp91,38,29,76,0.2702311873,156.7218475,0.4915519855,0.2798314453
2022p630764,earthquake,2022-08-22T09:11:26.139Z,2022-08-22T09:14:45.605Z,175.6911011,-39.51824188,1.334881434,10.19736099,M,,LOCSAT,confirmed,manual,iasp91,22,17,5,0.2041937709,87.34489441,0.227448097,0
2022p630759,earthquake,2022-08-22T09:08:27.304Z,2022-08-22T09:16:03.088Z,167.3550873,-44.95827103,2.057718786,31.99513626,MLv,,LOCSAT,confirmed,manual,iasp91,19,13,3,0.4965049028,214.0082169,0.4251092491,0.1827248085
2022p630666,earthquake,2022-08-22T08:19:09.039Z,2022-08-22T08:24:14.075Z,172.0055389,-43.17149734,1.251745904,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,1,0.1561821699,174.493721,0.397293299,0
2022p630627,earthquake,2022-08-22T07:58:08.788Z,2022-08-22T08:07:12.662Z,174.7656708,-40.17727661,1.652386118,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,4,0.4218205214,104.8967438,0.40474998,0.09384603259
2022p630614,earthquake,2022-08-22T07:51:26.071Z,2022-09-07T00:31:12.472Z,179.1080017,-36.47840118,2.800560585,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,15,6,1.448284388,296.0046692,0.4900642605,0.1957901695
2022p630606,earthquake,2022-08-22T07:47:02.683Z,2022-08-22T07:50:31.667Z,174.0943298,-40.37537003,2.03652835,70.76425171,M,,LOCSAT,confirmed,manual,iasp91,32,22,6,0.4457384646,101.2619324,0.4920454555,0
2022p630578,earthquake,2022-08-22T07:32:24.738Z,2022-08-22T07:36:06.340Z,175.3715973,-39.24092865,0.7771557242,11.15699482,M,,LOCSAT,confirmed,manual,iasp91,15,13,3,0.05210829154,174.8142071,0.3564413555,0
2022p630557,earthquake,2022-08-22T07:20:51.476Z,2022-08-22T07:24:56.957Z,175.3608856,-39.21392822,0.7449305463,5.810412884,M,,LOCSAT,confirmed,manual,iasp91,15,11,4,0.07609189302,194.231535,0.5400934767,0
2022p630540,earthquake,2022-08-22T07:11:56.972Z,2022-08-22T07:37:45.288Z,175.3590393,-39.22969055,0.9622598165,13.72058964,M,,LOCSAT,confirmed,manual,iasp91,14,11,3,0.06031907722,191.7592373,0.2605026103,0
2022p630500,earthquake,2022-08-22T06:50:25.737Z,2022-09-07T00:09:03.188Z,175.9739838,-38.77196884,3.134422761,117.5777664,MLv,,LOCSAT,confirmed,manual,iasp91,25,22,78,0.1066421717,35.24919128,0.3421881423,0.3297574703
2022p630443,earthquake,2022-08-22T06:20:04.471Z,2022-09-07T00:06:07.480Z,175.3374023,-39.22189331,1.057840084,16.39481163,MLv,,LOCSAT,confirmed,manual,iasp91,15,11,7,0.06765845418,75.04164124,0.3404193875,0.1446081495
2022p630442,earthquake,2022-08-22T06:19:30.697Z,2022-09-06T23:00:33.795Z,166.0314484,-47.20592117,4.790218496,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,15,21,1.132018924,308.3903809,0.6956605597,0.2213490487
2022p630408,earthquake,2022-08-22T06:01:54.823Z,2022-08-22T06:17:07.221Z,176.0172729,-38.77725983,1.99452131,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,17,12,0.0989260152,44.94787598,0.3433413568,0.3042220199
2022p630368,earthquake,2022-08-22T05:40:12.948Z,2022-08-22T05:43:41.651Z,175.9518433,-38.85745621,1.455640755,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,16,7,0.1405626684,135.4077988,0.3812068062,0
2022p630358,earthquake,2022-08-22T05:34:47.062Z,2022-08-22T05:37:18.242Z,175.8307648,-40.63571167,1.157843733,22.5778389,M,,LOCSAT,confirmed,manual,iasp91,17,10,3,0.1269796491,86.31719971,0.3726602178,0
2022p630187,earthquake,2022-08-22T04:03:52.854Z,2022-09-06T22:54:00.783Z,178.665802,-37.60923386,3.194127794,22.60117912,MLv,,LOCSAT,confirmed,manual,iasp91,28,21,27,0.2889378071,263.640686,0.5300166858,0.1488682113
2022p630176,earthquake,2022-08-22T03:58:15.440Z,2022-08-22T04:03:54.071Z,174.98909,-40.45623398,1.606957158,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,4,0.3855840266,175.5726013,0.4795547933,0.1386164958
2022p630146,earthquake,2022-08-22T03:42:03.945Z,2022-08-22T03:46:40.048Z,176.6166077,-39.82851028,1.992728604,30.63618279,MLv,,LOCSAT,confirmed,manual,iasp91,21,14,13,0.2031857818,56.61982727,0.1464355075,0.291907397
2022p630066,earthquake,2022-08-22T02:59:10.858Z,2022-08-22T03:02:19.581Z,176.6991119,-40.23590851,1.554674476,15.93607616,M,,LOCSAT,confirmed,manual,iasp91,15,12,6,0.05762048811,186.3710957,0.2873894416,0
2022p630059,earthquake,2022-08-22T02:55:50.069Z,2022-08-22T02:59:06.983Z,175.6941528,-39.4847641,1.15803298,14.67082405,M,,LOCSAT,confirmed,manual,iasp91,23,15,3,0.09019490331,243.4358368,0.3733410797,0
2022p630021,earthquake,2022-08-22T02:35:23.778Z,2022-08-22T02:41:46.534Z,174.9257202,-40.14203644,1.946682044,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,11,6,0.3896480799,82.71691895,0.5183340272,0.1351141061
2022p629999,earthquake,2022-08-22T02:23:41.662Z,2022-09-06T22:50:02.045Z,174.9107208,-38.76309204,2.692167718,201.5038147,MLv,,LOCSAT,confirmed,manual,iasp91,27,21,4,1.152846813,205.9752808,0.6429200395,0.1581511142
2022p629902,earthquake,2022-08-22T01:31:58.896Z,2022-08-22T01:38:17.769Z,176.4202881,-40.00008774,1.386834951,29.88601685,MLv,,LOCSAT,confirmed,manual,iasp91,18,12,4,0.0659629032,66.04130936,0.3477137442,0.4281307213
2022p629848,earthquake,2022-08-22T01:03:27.449Z,2022-08-22T01:07:27.112Z,177.7387543,-38.36727524,1.573107937,45.31088257,MLv,,LOCSAT,confirmed,manual,iasp91,20,11,6,0.1122119352,75.53282547,0.5664589237,0.2443158985
2022p629733,earthquake,2022-08-22T00:02:12.638Z,2022-08-22T00:13:00.389Z,175.7160645,-39.49640274,1.165091772,12.72726345,MLv,,LOCSAT,confirmed,manual,iasp91,17,10,6,0.09395326674,193.2463837,0.3536905726,0.3975315438
2022p629695,earthquake,2022-08-21T23:41:44.286Z,2022-09-06T22:44:48.902Z,170.8158112,-43.13584518,2.972936736,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,14,12,0.08444325626,85.87718582,0.5439165239,0.1876220983
2022p629585,earthquake,2022-08-21T22:43:17.932Z,2022-08-21T22:56:06.183Z,175.9119263,-40.54727554,1.722267928,23.40193176,MLv,,LOCSAT,confirmed,manual,iasp91,22,14,8,0.04562656954,78.83815002,0.6144016236,0.2683609807
2022p629551,earthquake,2022-08-21T22:24:48.408Z,2022-08-21T22:32:42.589Z,178.4400482,-38.09093094,1.840847227,35.23293304,MLv,,LOCSAT,confirmed,manual,iasp91,14,9,3,0.1455833912,209.1434937,0.1750423576,0.03955417026
2022p629384,earthquake,2022-08-21T20:55:51.895Z,2022-08-21T20:59:10.737Z,176.8930817,-39.6710968,2.03533931,34.71244812,M,,LOCSAT,confirmed,manual,iasp91,19,12,11,0.1236116961,98.89487457,0.303527149,0
2022p629223,earthquake,2022-08-21T19:30:22.661Z,2022-08-21T19:33:03.659Z,175.9553223,-38.77682495,2.138327231,5.895305157,M,,LOCSAT,confirmed,manual,iasp91,17,14,10,0.1107189804,69.41539109,0.3722202654,0
2022p629187,earthquake,2022-08-21T19:11:06.921Z,2022-08-21T19:30:54.127Z,175.6643677,-38.48038101,2.113435333,168.6461182,M,,LOCSAT,confirmed,manual,iasp91,21,14,7,0.6869961023,244.7881393,0.5099401434,0
2022p629166,earthquake,2022-08-21T18:59:53.997Z,2022-08-21T19:04:59.890Z,175.8633575,-38.79973221,1.362673861,9.773129463,MLv,,LOCSAT,confirmed,manual,iasp91,16,11,7,0.09755381197,98.00222969,0.2332006966,0.2990607242
2022p629160,earthquake,2022-08-21T18:56:23.792Z,2022-08-21T19:19:15.164Z,176.8491211,-37.83707428,1.960557634,104.7231064,MLv,,LOCSAT,confirmed,manual,iasp91,15,11,4,0.4694300592,145.9783707,0.4427699745,0.08555724378
2022p629152,earthquake,2022-08-21T18:52:43.769Z,2022-08-21T18:57:17.890Z,175.731842,-39.48249435,1.092578327,7.410842896,MLv,,LOCSAT,confirmed,manual,iasp91,24,14,7,0.07737237215,155.5372162,0.2820124013,0.3014516157
2022p628995,earthquake,2022-08-21T17:28:31.214Z,2022-08-21T17:31:09.670Z,175.7633514,-38.4948349,2.448988456,133.2069855,M,,LOCSAT,confirmed,manual,iasp91,41,38,21,0.2421290278,80.98838806,0.4185836869,0
2022p628916,earthquake,2022-08-21T16:47:06.964Z,2022-08-21T16:49:39.733Z,175.5597687,-39.22698975,0.2811252368,20.05482864,M,,LOCSAT,confirmed,manual,iasp91,20,12,2,0.02841407992,142.7388153,0.40735819,0
2022p628886,earthquake,2022-08-21T16:30:51.192Z,2022-08-21T16:46:51.642Z,175.2996368,-39.234478,0.8609175005,7.284210682,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,3,0.1917216629,267.8367386,0.1747122303,0.357196504
2022p628853,earthquake,2022-08-21T16:13:06.126Z,2022-08-21T16:24:36.827Z,167.3081207,-45.55080414,2.149177596,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,15,3,0.1386720389,68.2545166,0.4139004591,0
2022p628822,earthquake,2022-08-21T15:56:58.685Z,2022-08-21T16:08:01.308Z,175.6849518,-39.50363922,0.8481107062,14.82565212,MLv,,LOCSAT,confirmed,manual,iasp91,13,8,3,0.1101150215,146.4367676,0.3341719036,0.2977511605
2022p628778,earthquake,2022-08-21T15:32:50.950Z,2022-08-21T15:35:37.842Z,176.2604675,-37.80796814,2.195102968,160.139389,M,,LOCSAT,confirmed,manual,iasp91,25,20,7,0.6060768366,173.9747162,0.4630804941,0
2022p628760,earthquake,2022-08-21T15:23:46.133Z,2022-08-21T15:26:04.444Z,174.5270233,-41.47875214,1.674160918,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,14,5,0.266045779,134.2398224,0.5108917246,0
2022p628655,earthquake,2022-08-21T14:27:32.426Z,2022-08-21T14:40:48.772Z,174.6217804,-39.19942474,2.372266722,16.41881943,MLv,,LOCSAT,confirmed,manual,iasp91,23,19,12,0.1300468296,103.2704897,0.3911589951,0.268626884
2022p628639,earthquake,2022-08-21T14:19:20.249Z,2022-08-21T14:28:15.587Z,176.0300293,-38.7743988,1.722796153,4.919681072,M,,LOCSAT,confirmed,manual,iasp91,16,11,6,0.1222566366,84.94290161,0.2386660792,0
2022p628626,earthquake,2022-08-21T14:12:08.979Z,2022-08-21T14:13:43.694Z,175.3961029,-39.9842186,1.976283619,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,21,6,0.2296900302,110.164444,0.6334335092,0
2022p628598,earthquake,2022-08-21T13:57:07.090Z,2022-08-21T13:58:31.050Z,176.5932007,-38.44645309,1.305686707,50.69553757,M,,LOCSAT,confirmed,manual,iasp91,18,10,4,0.1423553675,219.4878349,0.6057874805,0
2022p628474,earthquake,2022-08-21T12:51:10.500Z,2022-09-06T05:08:05.821Z,171.9487762,-42.16694641,2.689170885,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,15,3,0.07854037732,82.71975708,0.7158608787,0.3507953163
2022p628410,earthquake,2022-08-21T12:16:52.783Z,2022-08-21T12:28:34.310Z,175.6886139,-39.5221138,1.571495811,11.81389236,MLv,,LOCSAT,confirmed,manual,iasp91,26,17,9,0.1254820228,51.92485046,0.2832227702,0.2028156899
2022p628318,earthquake,2022-08-21T11:28:12.526Z,2022-09-06T05:04:21.369Z,172.8398743,-43.43187332,2.839328816,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,10,0.2273367196,124.2873211,0.4153116138,0.1615439979
2022p628282,earthquake,2022-08-21T11:09:46.932Z,2022-09-06T05:02:12.948Z,176.404068,-38.28453445,4.521412422,156.30867,MLv,,LOCSAT,confirmed,manual,iasp91,35,29,114,0.05223064497,55.06473541,0.4150750959,0.4529966607
2022p628262,earthquake,2022-08-21T10:58:23.866Z,2022-08-21T11:32:40.361Z,168.3341217,-44.26792908,1.514278535,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,2,0.37866956,200.3525009,0.9623222895,0
2022p628227,earthquake,2022-08-21T10:39:24.707Z,2022-08-21T10:40:48.153Z,176.5485229,-40.00388336,1.28594297,35.79420471,M,,LOCSAT,confirmed,manual,iasp91,21,11,5,0.1025049537,71.46541977,0.5285801855,0
2022p628202,earthquake,2022-08-21T10:26:16.760Z,2022-08-21T10:38:43.375Z,177.1204376,-36.94319916,2.547684374,169.6562653,MLv,,LOCSAT,confirmed,manual,iasp91,24,15,7,0.9679203033,292.8661041,0.3357001052,0.1059664959
2022p628188,earthquake,2022-08-21T10:19:04.926Z,2022-08-21T10:28:56.907Z,169.893158,-44.52535629,1.74651708,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,2,0.251090616,55.07125854,0.5191460155,0
2022p628154,earthquake,2022-08-21T10:00:31.669Z,2022-09-06T04:59:22.572Z,178.8773499,-36.32138062,3.177074423,86.15113831,MLv,,LOCSAT,confirmed,manual,iasp91,23,18,7,1.320243716,294.0605316,0.5537155895,0.1390050461
2022p628122,earthquake,2022-08-21T09:43:27.337Z,2022-08-21T09:55:28.488Z,174.6571503,-39.4270668,1.845207921,20.6536026,MLv,,LOCSAT,confirmed,manual,iasp91,30,19,6,0.1800984144,118.0791626,0.3336814003,0.1352899871
2022p628023,earthquake,2022-08-21T08:50:47.902Z,2022-08-21T08:55:02.960Z,176.6745911,-38.11690521,1.795081386,3.542865515,MLv,,LOCSAT,confirmed,manual,iasp91,28,22,11,0.04313550517,40.34529338,0.4502477092,0.2635111009
2022p627997,earthquake,2022-08-21T08:37:18.700Z,2022-08-21T09:17:09.352Z,176.5640411,-39.98044586,1.167512116,33.57387924,MLv,,LOCSAT,confirmed,manual,iasp91,28,15,1,0.1264871359,66.76374054,0.4344746906,0
2022p627975,earthquake,2022-08-21T08:25:20.605Z,2022-08-21T08:32:28.922Z,177.3881378,-38.7442894,1.655608688,26.45670319,MLv,,LOCSAT,confirmed,manual,iasp91,29,17,5,0.2492307276,58.5353241,0.5332070902,0.3743060142
2022p627871,earthquake,2022-08-21T07:29:41.411Z,2022-08-21T07:53:39.525Z,175.9269409,-38.33781433,2.301581504,150.9178314,MLv,,LOCSAT,confirmed,manual,iasp91,44,28,9,0.6926358342,101.9176941,0.7204430829,0.3838820624
2022p627833,earthquake,2022-08-21T07:09:44.280Z,2022-08-21T07:18:18.553Z,170.8491821,-43.26681137,2.124167357,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,2,0.2092223763,66.07644653,0.6677792629,0.3199217567
2022p627803,earthquake,2022-08-21T06:53:48.792Z,2022-08-21T07:12:34.396Z,177.7637939,-39.23804092,1.863034001,30.44932365,MLv,,LOCSAT,confirmed,manual,iasp91,25,16,5,0.1402514428,178.9286232,0.3679734416,0.3779000838
